LineName	FemaleParent	MaleParent
CP93-1317	CP84-1591	CP72-2086
CP93-1318	CP84-1591	CP72-2086
CP93-1319	CP84-1591	CP72-2086
CP93-1320	CP84-1591	CP72-2086
CP93-1321	CP84-1591	CP72-2086
CP93-1322	CP84-1591	CP72-2086
CP93-1323	CP84-1591	CP72-2086
CP93-1324	CP84-1591	CP72-2086
CP93-1325	CP84-1591	CP72-2086
CP93-1326	CP84-1591	CP72-2086
CP93-1327	CP84-1591	CP72-2086
CP93-1328	CP84-1591	CP72-2086
CP93-1329	CP84-1591	CP72-2086
CP93-1330	CP84-1591	CP72-2086
CP93-1331	CP84-1591	CP72-2086
CP93-1332	CP84-1591	CP72-2086
CP93-1333	CP84-1591	CP72-2086
CP93-1334	CP84-1591	CP72-2086
CP93-1335	CP84-1591	CP72-2086
CP93-1336	CP84-1591	CP72-2086
CP93-1337	CP84-1591	CP72-2086
CP93-1338	CP84-1591	CP72-2086
CP93-1339	CP84-1591	CP72-2086
CP93-1340	CP72-1210	CP72-2086
CP93-1341	CP72-1210	CP72-2086
CP93-1466	CP72-2086	91P13
CP93-1493	LCP85-0384	SP71-3501
CP93-1494	LCP85-0384	SP71-3501
CP93-1524	CP72-2086	91P13
CP93-1525	CP72-2086	91P13
CP93-1556	CP85-829	LCP85-0384
CP93-1557	CP85-829	LCP85-0384
CP93-1558	CP85-829	LCP85-0384
CP93-1559	CP85-829	LCP85-0384
CP93-1560	CP85-829	LCP85-0384
CP93-1561	CP85-829	LCP85-0384
CP93-1562	CP85-829	LCP85-0384
CP93-1648	CP65-0357	CP84-1714
CP93-1649	CP65-0357	CP84-1714
CP93-1654	LCP81-0030	LCP82-0089
CP93-1664	HoCP85-0845	LCP86-0454
CP93-1732	US90-1067	CP72-2086
CP93-1761	LCP85-0384	CP72-1210
CP93-1762	LCP85-0384	CP72-1210
CP94-1141	CP65-0357	91P9
CP94-1142	CP65-0357	91P9
CP94-1143	CP65-0357	91P9
CP94-1282	unknown	unknown
CP94-1283	unknown	unknown
CP94-1520	CP72-2086	91P13
CP94-1521	CP72-2086	91P13
CP94-1522	CP72-2086	91P13
CP94-1523	CP72-2086	91P13
CP94-1524	CP72-2086	91P13
CP94-1525	CP72-2086	91P13
CP94-1526	CP72-2086	91P13
CP94-1527	CP72-2086	91P13
CP94-1528	CP72-2086	91P13
CP94-1529	CP72-2086	91P13
CP94-1530	CP72-2086	91P13
CP94-1531	CP72-2086	91P13
CP94-1532	CP72-2086	91P13
CP94-1533	CP72-2086	91P13
CP94-1752	CP70-0321	92P18
CP94-1753	CP70-0321	92P18
CP94-1754	CP70-0321	92P18
CP94-1755	CP70-0321	92P18
CP94-1756	CP70-0321	92P18
CP94-1757	CP70-0321	92P18
CP94-1758	CP70-0321	92P18
CP94-1821	CP65-0357	91P9
CP94-1822	CP65-0357	91P9
CP94-1823	CP65-0357	91P9
CP94-1824	CP65-0357	91P9
CP94-1825	CP65-0357	91P9
CP94-1826	CP65-0357	91P9
CP94-1827	CP65-0357	91P9
CP94-2001	LCP81-0030	CP88-2032
CP94-2002	LCP81-0030	CP88-2032
CP94-2036	CP65-0357	CP84-1714
CP94-2037	CP65-0357	CP84-1714
CP94-2038	CP65-0357	CP84-1714
CP94-2039	LCP85-0384	CP72-1210
CP94-2056	unknown	unknown
CP94-2134	unknown	unknown
CP94-2203	unknown	US90-1072
CP95-1454	CP65-0357	CP84-1198
CP95-1471	unknown	unknown
CP95-1472	unknown	unknown
CP95-1473	unknown	unknown
CP95-1474	unknown	unknown
CP95-1475	unknown	unknown
CP95-1476	unknown	unknown
CP95-1477	unknown	unknown
CP95-1478	unknown	unknown
CP95-1479	unknown	unknown
CP95-1480	unknown	unknown
CP95-1481	unknown	unknown
CP95-1482	unknown	unknown
CP95-1483	unknown	unknown
CP95-1484	unknown	unknown
CP95-1485	unknown	unknown
CP95-1486	unknown	unknown
CP95-1633	CP65-0357	CP85-1491
CP95-1634	CP65-0357	CP85-1491
CP95-1635	CP65-0357	CP85-1491
CP95-1636	CP65-0357	CP85-1491
CP95-1637	CP65-0357	CP85-1491
CP95-1638	CP65-0357	CP85-1491
CP95-1711	CP65-0357	CP87-1628
CP95-1712	CP65-0357	CP87-1628
CP95-1713	CP65-0357	CP87-1628
CP95-1714	CP65-0357	CP87-1628
CP95-1715	CP65-0357	CP87-1628
CP95-1809	CP65-0357	CP86-1633
CP95-1810	CP65-0357	CP86-1633
CP95-1811	CP65-0357	CP86-1633
CP95-1812	CP65-0357	CP86-1633
CP95-1813	CP65-0357	CP86-1633
CP95-1857	CP72-2086	CP86-1967
CP95-1911	US90-1011	CP72-2086
CP95-1912	US90-1011	CP72-2086
CP95-1913	US90-1011	CP72-2086
CP95-1914	US90-1011	CP72-2086
CP95-1915	US90-1017	CP72-2086
CP95-1916	US90-1017	CP72-2086
CP95-1924	US90-1019	LCP81-0030
CP95-1925	US90-1019	LCP81-0030
CP95-1926	US90-1019	LCP81-0030
CP95-1927	US90-1019	LCP81-0030
CP95-1929	US90-1016	CP72-2086
CP95-1930	US90-1016	CP72-2086
CP95-1931	US90-1016	CP72-2086
CP95-1932	US90-1016	CP72-2086
CP95-1958	US87-1026	CP72-2086
CP95-1959	US87-1026	CP72-2086
CP95-1960	US87-1026	CP72-2086
CP95-1961	US87-1026	CP72-2086
CP95-1965	US87-1026	CP72-2086
CP95-1966	US87-1026	CP72-2086
CP95-1988	US90-1021	LCP81-0030
CP96-1013	US90-0018	LCP85-0384
CP96-1210	CP86-1830	CP72-2086
CP96-1211	CP86-1830	CP72-2086
CP96-1212	CP86-1830	CP72-2086
CP96-1213	CP86-1830	CP72-2086
CP96-1214	CP86-1830	CP72-2086
CP96-1296	CP72-2086	CP85-1498
CP96-1369	CP70-0330	CP84-1198
CP96-1370	CP70-0330	CP84-1198
CP96-1371	CP70-0330	CP84-1198
CP96-1372	CP70-0330	CP84-1198
CP96-1500	CP78-1628	CP72-2086
CP96-1680	LCP85-0384	LCP85-0384
CP96-1682	CP90-0962	CP72-2086
CP96-1692	L96-0092	HoCP97-0609
CP96-1693	L96-0092	HoCP97-0609
CP96-1694	L96-0092	HoCP97-0609
CP96-1695	L96-0092	HoCP97-0609
CP96-1696	L96-0092	HoCP97-0609
CP96-1705	HoCP97-0609	TCP96-4405
CP96-1706	HoCP97-0609	TCP96-4405
CP96-1707	HoCP97-0609	TCP96-4405
CP96-1708	HoCP97-0609	TCP96-4405
CP96-1709	HoCP97-0609	TCP96-4405
CP96-1710	HoCP97-0609	TCP96-4405
CP96-1711	HoCP97-0609	TCP96-4405
CP96-1712	HoCP97-0609	TCP96-4405
CP96-1713	HoCP97-0609	TCP96-4405
CP96-1797	CP96-1709	CP92-1167
CP96-1802	Ho95-0985	HoCP96-0540
CP96-1803	Ho95-0985	HoCP96-0540
CP96-1804	Ho95-0985	HoCP96-0540
CP96-1805	Ho95-0985	HoCP96-0540
CP96-1820	CP57-0614	00P03
CP96-1821	CP57-0614	00P03
CP96-1822	CP57-0614	00P03
CP96-1823	HoCP96-0540	HoCP96-0540
CP96-1824	HoCP96-0540	HoCP96-0540
CP96-1825	HoCP96-0540	HoCP96-0540
CP96-1836	L95-0483	HoCP96-0540
CP96-1848	HoCP97-0621	HoCP96-0540
CP96-1921	CP95-1712	HoCP96-0540
CP96-1922	CP95-1712	HoCP96-0540
CP96-1930	HoCP97-0609	HoCP96-0540
CP96-1931	HoCP97-0609	HoCP96-0540
CP96-1932	HoCP97-0609	HoCP96-0540
CP96-1933	HoCP97-0609	HoCP96-0540
CP96-1934	HoCP97-0609	HoCP96-0540
CP96-1935	HoCP97-0609	HoCP96-0540
CP96-1936	HoCP97-0609	HoCP96-0540
CP96-1937	HoCP97-0609	HoCP96-0540
CP96-1938	HoCP97-0609	HoCP96-0540
CP96-1939	HoCP97-0609	HoCP96-0540
CP96-1940	HoCP97-0609	HoCP96-0540
CP96-1941	HoCP97-0609	HoCP96-0540
CP96-1945	Ho94-0856	HoCP96-0540
CP96-1946	Ho94-0856	HoCP96-0540
CP96-1947	Ho94-0856	HoCP96-0540
CP97-2057	CP78-2114	CP72-2086
CP97-2102	US90-0023	LCP85-0384
CP98-1014	CP84-1198	CP57-0614
CP98-1033	CP77-0310	CP77-0310
CP98-1167	HoCP93-0721	LCP85-0384
CP98-1168	HoCP93-0721	LCP85-0384
CP98-1169	HoCP93-0721	LCP85-0384
CP98-1170	HoCP93-0721	LCP85-0384
CP98-1171	HoCP93-0721	LCP85-0384
CP98-1172	HoCP93-0721	LCP85-0384
CP98-1213	CP89-2376	LCP85-0384
CP98-1337	CP92-0654	LCP85-0384
CP98-1423	CP65-0357	NA76-639
CP98-1424	CP65-0357	NA76-639
CP98-1425	CP65-0357	NA76-639
CP98-1426	CP65-0357	NA76-639
CP98-1427	CP65-0357	NA76-639
CP98-1428	CP65-0357	NA76-639
CP98-1429	CP65-0357	NA76-639
CP98-1430	CP65-0357	NA76-639
CP98-1431	CP65-0357	NA76-639
CP98-1432	CP65-0357	NA76-639
CP98-1443	HoCP93-0721	LCP85-0384
CP98-1444	HoCP93-0721	LCP85-0384
CP98-1487	CP65-0357	CP91-1150
CP98-1488	CP65-0357	CP91-1150
CP98-1567	CP65-0357	NA76-639
CP98-1687	LCP85-0384	CP80-1743
CP98-1688	LCP85-0384	CP80-1743
CP98-1689	LCP85-0384	CP80-1743
CP98-1690	LCP85-0384	CP80-1743
CP98-1691	LCP85-0384	CP80-1743
CP98-1692	LCP85-0384	CP80-1743
CP98-1693	LCP85-0384	CP80-1743
CP98-1694	LCP85-0384	CP80-1743
CP98-1780	F36-0819	CL73-0239
CP98-1781	F36-0819	CL73-0239
CP98-1782	F36-0819	CL73-0239
CP98-1783	F36-0819	CL73-0239
CP98-1784	F36-0819	CL73-0239
CP98-1791	CP78-2114	CP72-2086
CP98-1792	CP89-2227	CP72-2086
CP98-1793	CP89-2227	CP72-2086
CP98-1949	CP65-0357	NA76-639
CP98-1950	CP65-0357	NA76-639
CP98-1951	CP65-0357	NA76-639
CP98-1952	CP65-0357	NA76-639
CP98-1953	CP65-0357	NA76-639
CP98-1954	CP65-0357	NA76-639
CP98-1955	CP65-0357	NA76-639
CP98-1956	CP65-0357	NA76-639
CP98-1957	CP65-0357	NA76-639
CP98-1958	CP65-0357	NA76-639
CP98-1959	CP65-0357	NA76-639
CP98-1960	CP65-0357	NA76-639
CP98-1961	CP65-0357	NA76-639
CP98-1962	CP65-0357	NA76-639
CP98-1963	CP65-0357	NA76-639
CP98-1964	CP65-0357	NA76-639
CP98-1965	CP65-0357	NA76-639
CP98-1976	CP94-2252	unknown
CP98-1977	CP94-2252	unknown
CP98-1978	CP94-2252	unknown
CP98-1979	CP94-2252	unknown
CP98-1980	CP94-2252	unknown
CP98-1981	CP94-2252	unknown
CP98-1982	CP94-2252	unknown
CP98-1983	CP94-2252	unknown
CP98-1996	CP65-0357	NA76-639
CP98-2009	CP94-2252	unknown
CP98-2010	CP94-2252	unknown
CP98-2011	CP94-2252	unknown
CP99-1327	CP94-2252	unknown
CP99-1328	CP94-2252	unknown
CP99-1329	CP94-2252	unknown
CP99-1330	CP94-2252	unknown
CP99-1331	CP94-2252	unknown
CP99-1332	CP94-2252	unknown
CP99-1333	CP94-2252	unknown
CP99-1334	CP94-2252	unknown
CP99-1335	CP94-2252	unknown
CP99-1336	CP94-2252	unknown
CP99-1337	CP94-2252	unknown
CP99-1338	CP94-2252	unknown
CP99-1339	CP94-2252	unknown
CP99-1340	CP94-2252	unknown
CP99-1341	CP94-2252	unknown
CP99-1342	CP94-2252	unknown
CP99-1343	CP94-2252	unknown
CP99-1344	CP94-2252	unknown
CP99-1345	CP94-2252	unknown
CP99-1346	CP94-2252	unknown
CP99-1347	CP94-2252	unknown
CP99-1348	CP94-2252	unknown
CP99-1349	CP94-2252	unknown
CP99-1350	CP94-2252	unknown
CP99-1351	CP94-2252	unknown
CP99-1352	CP94-2252	unknown
CP99-1353	CP94-2252	unknown
CP99-1354	CP94-2252	unknown
CP99-1355	CP94-2252	unknown
CP99-1356	CP94-2252	unknown
CP99-1540	unknown	unknown
CP99-1541	unknown	unknown
CP99-1542	unknown	unknown
CP99-1543	unknown	unknown
CP99-1584	F36-0819	CL73-0239
CP99-1585	F36-0819	CL73-0239
CP99-1586	F36-0819	CL73-0239
CP99-1587	F36-0819	CL73-0239
CP99-1588	F36-0819	CL73-0239
CP99-1589	F36-0819	CL73-0239
CP99-1590	F36-0819	CL73-0239
CP99-1591	F36-0819	CL73-0239
CP99-1592	F36-0819	CL73-0239
CP99-1593	F36-0819	CL73-0239
CP99-1594	F36-0819	CL73-0239
CP99-1595	F36-0819	CL73-0239
CP99-1596	F36-0819	CL73-0239
CP99-1597	F36-0819	CL73-0239
CP99-1598	unknown	unknown
CP99-1772	US90-0024	LCP85-0384
CP99-1773	US90-0024	LCP85-0384
CP99-1774	US90-0024	LCP85-0384
CP99-1775	US90-0024	LCP85-0384
CP99-1788	US90-0024	LCP85-0384
CP99-1789	US90-0024	LCP85-0384
CP99-1790	US90-0024	LCP85-0384
CP99-1791	US90-0024	LCP85-0384
CP99-1866	unknown	unknown
CP99-1867	unknown	unknown
CP99-1868	unknown	unknown
CP99-1869	unknown	unknown
CP99-1870	unknown	unknown
CP99-1922	CP72-2086	CP90-1535
CP99-1942	LCP86-0454	LCP86-0454
CP99-1943	LCP86-0454	LCP86-0454
CP99-1945	LCP86-0454	LCP86-0454
CP99-1946	LCP86-0454	LCP86-0454
CP99-1947	LCP86-0454	LCP86-0454
CP99-1959	LCP85-0384	LCP85-0384
CP99-1983	LCP86-0454	CP93-1634
CP99-1984	LCP86-0454	CP93-1634
CP99-1985	LCP86-0454	CP93-1634
CP99-1993	CP72-2086	CP89-1509
CP99-1994	CP72-2086	CP89-1509
CP99-2010	CP93-1607	HoCP90-0941
CP99-2011	CP93-1607	HoCP90-0941
CP99-2022	CP89-2377	LCP86-0454
CP99-2023	unknown	unknown
CP99-2024	unknown	unknown
CP99-2037	HoCP90-0941	HoCP90-0941
CP99-2045	unknown	unknown
CP99-2046	unknown	unknown
CP99-2051	CP72-2086	CP89-2143
CP99-2052	CP72-2086	CP89-2143
CP99-2053	CP72-2086	CP89-2143
CP99-2079	LCP86-0454	L93-0378
CPCL01-6832	LCP86-0454	CL86-4340
CPCL01-6836	LCP86-0454	CL86-4340
CPCL01-7265	LCP86-0454	CL88-4730
CPCL02-0097	CL92-0775	LCP85-0384
CPCL02-0382	CL90-4500	LCP85-0384
CPCL02-0561	CL92-0775	LCP85-0384
CPCL02-0908	CL92-0775	LCP85-0384
CPCL02-1017	CL89-4290	LCP85-0384
CPCL02-1371	CL90-4500	LCP85-0384
CPCL02-1400	CL93-5194	LCP85-0384
CPCL02-1416	CL92-2526	LCP85-0384
CPCL02-1429	CP80-1743	LCP85-0384
CPCL02-1835	CP88-1762	LCP85-0384
CPCL02-1884	CL90-4500	LCP85-0384
CPCL02-2026	CL93-4688	LCP85-0384
CPCL02-2066	CP88-1762	LCP85-0384
CPCL02-2377	LCP85-0384	CL77-0797
CPCL02-2802	CL87-2882	LCP85-0384
CPCL02-2834	CL92-5431	LCP85-0384
CPCL02-2920	CL89-4290	LCP85-0384
CPCL02-6295	YT85-1253	LCP85-0384
CPCL02-6343	CL92-0775	LCP85-0384
CPCL02-7249	CL94-4531	LCP85-0384
CPCL02-7259	CL94-4531	LCP85-0384
CPCL02-7289	CL88-4730	LCP85-0384
CPCL02-7359	CL92-1367	LCP85-0384
CPCL02-7369	CL92-1367	LCP85-0384
CPCL02-7500	LCP85-0384	CL77-0797
CPCL02-7506	CL94-4213	LCP85-0384
CPCL02-7609	CP88-1762	LCP85-0384
CPCL05-1026	LCP86-0454	CL88-4730
CPCL05-1030	LCP86-0454	CL88-4730
CPCL05-1032	LCP86-0454	CL86-4340
CPCL05-1073	CL86-5687	LCP85-0384
CPCL06-3247	CL90-4009	LCP85-0384
CPCL06-3248	CL92-5431	LCP85-0384
CPCL06-3249	CL92-5431	LCP85-0384
CPCL06-3250	CL92-5431	LCP85-0384
CPCL06-3251	CL92-5431	LCP85-0384
CPCL06-3252	CL92-5431	LCP85-0384
CPCL06-3259	CL93-5194	LCP85-0384
CPCL06-3260	CL93-5194	LCP85-0384
CPCL06-3261	CL93-5194	LCP85-0384
CPCL06-3262	CL91-4157	LCP85-0384
CPCL06-3263	CL91-4157	LCP85-0384
CPCL06-3264	CL91-4157	LCP85-0384
CPCL06-3265	YT85-1253	LCP85-0384
CPCL06-3266	YT85-1253	LCP85-0384
CPCL06-3267	YT85-1253	LCP85-0384
CPCL06-3268	YT85-1253	LCP85-0384
CPCL06-3269	CL87-1630	LCP85-0384
CPCL06-3270	CL87-1630	LCP85-0384
CPCL06-3271	CL87-1630	LCP85-0384
CPCL06-3272	CL87-1630	LCP85-0384
CPCL06-3273	CL87-1630	LCP85-0384
CPCL06-3274	CL92-2526	LCP85-0384
CPCL06-3351	CL78-1600	LCP85-0384
CPCL06-3352	CL92-1367	LCP85-0384
CPCL06-3353	CL92-1367	LCP85-0384
CPCL06-3354	CL92-1367	LCP85-0384
CPCL06-3355	CL92-1367	LCP85-0384
CPCL06-3356	CL92-1367	LCP85-0384
CPCL06-3357	CL94-4531	LCP85-0384
CPCL06-3358	CL94-4531	LCP85-0384
CPCL06-3359	CL94-4531	LCP85-0384
CPCL06-3360	CL94-4531	LCP85-0384
CPCL06-3361	CL94-4531	LCP85-0384
CPCL06-3362	CL94-4531	LCP85-0384
CPCL06-3363	CL94-4531	LCP85-0384
CPCL06-3364	CL94-4531	LCP85-0384
CPCL06-3444	CP88-1762	LCP85-0384
CPCL06-3445	CP88-1762	LCP85-0384
CPCL06-3446	CP88-1762	LCP85-0384
CPCL06-3447	CL94-4213	LCP85-0384
CPCL06-3448	CL94-4213	LCP85-0384
CPCL06-3449	CL89-4290	LCP85-0384
CPCL06-3450	CL89-4290	LCP85-0384
CPCL06-3464	CL91-1918	LCP85-0384
CPCL06-3465	CL91-1918	LCP85-0384
CPCL06-3466	CL91-1918	LCP85-0384
CPCL06-3467	CL91-1918	LCP85-0384
CPCL06-3468	CP96-1252	LCP85-0384
CPCL06-3479	CL92-1249	LCP85-0384
CPCL06-3480	CL92-1249	LCP85-0384
CPCL06-3481	CL92-1787	LCP85-0384
CPCL06-3482	CL92-1787	LCP85-0384
CPCL06-3483	CL92-1787	LCP85-0384
CPCL06-3528	CL96-5337	LCP85-0384
CPCL06-3529	CL96-5337	LCP85-0384
CPCL06-3530	CL96-5337	LCP85-0384
CPCL06-3531	CL96-5337	LCP85-0384
CPCL06-3532	CL96-5337	LCP85-0384
CPCL06-3533	CL96-5337	LCP85-0384
CPCL13-4023	CL88-4730	LCP85-0384
Crystalina		
D0103	RoseBamboo	unknown S.  officinarum
D1135	D0103	unknown
D146	BlackCheribon	Batjan
D57-150-4	Crystalina	Mandalay
D74	RoseBamboo	unknown S.  officinarum
EK28	POJ0100	EK2
EPC54839	CL41-0223	POJ2878
EPC72174	PR980	CP38-0034
F31-0436	POJ2725	CP27-0035
F31-0452	POJ2725	CP27-0035
F31-0962	CP27-0108	Co281
F36-0819	POJ2878	F31-0962
FM3		
FX1		
GreenSport	StripedMauritius	unknown
H01-001	HoCP85-0845	LCP85-0384
H109	Lahaina	unknown
H240	D1135	unknown
H31-1389	POJ2878	C26
H31-2346	H28-4772	POJ2878
H32-6774	POJ2878	Mol1231
H32-8560	Co213	POJ2878
H32-9391	Co281	POJ2878
H35-0198	H31-1389	Co290
H35-1318	H31-2346	Co290
H36-5137	MOL4067	POJ2878
H456	H240	unknown
H96-0671	LCP81-0010	LCP85-0384
H96-291	LCP85-0384	CP88-2032
H96-549	LCP85-0384	LCP86-0454
H97-0451	CP89-0831	LCP85-0384
H97-453	CP89-0831	LCP85-0384
HB02-3249	Ho01-0566	S66-84A
HB03-4021-6269	US56-15-8	IM76-0250
HB99-0062	HoCP90-0951	US56-15-8
Ho00-0005	CP65-0357	Ho94-0015
Ho01-0001	Ho83-0030	CP77-0310
Ho01-0018	Ho83-0030	CP77-0310
Ho01-0024	HoCP91-0542	Ho88-0007
Ho01-0031	CP65-0357	IND81-0161
Ho01-0032	CP65-0357	IND81-0161
Ho01-0033	CP70-0321	IMP9838
Ho01-0034	CP70-0321	IND81-0166
Ho01-0037	CP72-0370	US56-15-8
Ho01-0038	CP72-0370	US56-15-8
Ho01-0041	LCP85-0384	L75-0020
Ho01-0043	LCP85-0384	unknown
Ho01-0057	Ho99-0043	Ho99-0043
Ho01-0063	Ho99-0043	LCP85-0384
Ho01-0074	Ho99-0043	HoCP99-0837
Ho01-0085	Djatiroto	LCP85-0384
Ho01-0538	LCP85-0384	L75-0020
Ho01-0539	LCP85-0384	L75-0020
Ho01-0552	CP91-0557	LCP81-0030
Ho01-0564	GreenGerman [SGR-941]	LCP85-0384
Ho01-0565	GreenGerman [SGR-941]	LCP85-0384
Ho01-0566	LCP85-0384	L75-0020
Ho02-0019	SES323	HoCP96-0540
Ho02-0025	SES84-0058	LCP85-0384
Ho02-0038	SES234A	LCP85-0384
Ho02-0052	Ho00-0019	HoCP01-0553
Ho02-0090	CP77-0310	Ho96-0014
Ho02-0100	CP89-0831	LCP85-0384
Ho02-0113	SES234A	LCP85-0384
Ho02-0121	Ho00-0019	HoCP01-0553
Ho02-0123	Ho00-0019	HoCP01-0553
Ho02-0128	Ho00-0019	HoCP01-0553
Ho02-0129	Ho00-0019	HoCP01-0553
Ho02-0131	Ho00-0020	HoCP01-0553
Ho02-0133	Ho00-0020	HoCP01-0553
Ho02-0142	Ho00-0021	HoCP01-0553
Ho02-0144	SES234A	LCP85-0384
Ho02-0145	SES234A	LCP85-0384
Ho02-0146	SES234A	LCP85-0384
Ho02-0147	SES234A	LCP85-0384
Ho02-0148	SES234A	LCP85-0384
Ho02-0149	SES234A	LCP85-0384
Ho02-0150	SES234A	LCP85-0384
Ho02-0152	SES234A	LCP85-0384
Ho02-0153	SES234A	LCP85-0384
Ho02-0653	LCP85-0384	Ho95-0002
Ho02-0856	H97-0451	RSPoly
Ho03-0001	Larose	LCP85-0384
Ho03-0002	Larose	LCP85-0384
Ho03-0003	Larose	LCP85-0384
Ho03-0004	Larose	LCP85-0384
Ho03-0005	Larose	LCP85-0384
Ho03-0006	Larose	LCP85-0384
Ho03-0007	Larose	LCP85-0384
Ho03-0008	Larose	LCP85-0384
Ho03-0009	Larose	LCP85-0384
Ho03-0010	Larose	LCP85-0384
Ho03-0031	LCP85-0384	Tainan
Ho03-0032	LCP85-0384	Tainan
Ho03-0033	LCP85-0384	Tainan
Ho03-0034	LCP85-0384	Tainan
Ho03-0035	LCP85-0384	Tainan
Ho03-0036	LCP85-0384	Tainan
Ho03-0037	LCP85-0384	Tainan
Ho03-0038	LCP85-0384	Tainan
Ho03-0039	LCP85-0384	Tainan
Ho03-0040	LCP85-0384	Tainan
Ho03-0061	HoCP97-0606	Ho00-0077
Ho03-0062	HoCP97-0606	Ho00-0077
Ho03-0063	HoCP97-0606	Ho00-0077
Ho03-0064	HoCP97-0606	Ho00-0077
Ho03-0065	HoCP97-0606	Ho00-0077
Ho03-0066	HoCP97-0606	Ho00-0077
Ho03-0067	HoCP97-0606	Ho00-0077
Ho03-0068	HoCP97-0606	Ho00-0077
Ho03-0070	HoCP97-0606	Ho00-0077
Ho03-0076	SES323	LCP85-0384
Ho03-0085	Larose	HoCP01-0553
Ho03-0086	Larose	HoCP01-0553
Ho03-0087	Larose	HoCP01-0553
Ho03-0088	Larose	HoCP01-0553
Ho03-0089	Larose	HoCP01-0553
Ho03-0090	unknown	IMP3057
Ho03-0091	unknown	IMP3057
Ho03-0092	IND82-257A	HoCP96-0540
Ho03-0093	IND82-257A	HoCP96-0540
Ho03-0098	IND81-0165	Ho01-0063
Ho03-0102	Ho01-0037	HoCP01-0553
Ho03-0103	IND81-0165	Ho01-0063
Ho03-0104	IND81-0165	Ho01-0063
Ho03-0105	Larose	HoCP01-0553
Ho03-0106	Larose	HoCP01-0553
Ho03-0107	Larose	HoCP01-0553
Ho03-0108	H96-0671	SES184B
Ho03-0109	H96-0671	SES184B
Ho03-0110	unknown	HoCP01-0553
Ho03-0111	US84-1047	HoCP96-0540
Ho03-0112	US84-1047	HoCP96-0540
Ho03-0118	L97-0128	Mol6076
Ho03-0119	unknown	Guangxi87-0021
Ho03-0120	unknown	Guangxi87-0021
Ho03-0121	unknown	Guangxi87-0021
Ho03-0122	unknown	Guangxi87-0021
Ho03-0123	unknown	Guangxi87-0021
Ho03-0143	Erianthus arundinaceus	unknown
Ho04-9042	Guangxi87-0021	HoCP01-0520
Ho04-9048	unknown	Ho02-0100
Ho04-9049	unknown	Ho02-0100
Ho04-9052	Guangxi87-0021	HoCP01-0529
Ho04-9066	Larose	LCP85-0384
Ho04-9067	Larose	LCP85-0384
Ho04-9068	Larose	LCP85-0384
Ho04-9084	L01-0306	MPTH97-0216
Ho04-9085	L01-0306	MPTH97-0216
Ho04-9086	L01-0306	MPTH97-0216
Ho04-9102	Ho98-0024	Ho98-0012
Ho04-9105	Ho83-0030	CP77-0310
Ho04-9115	CP65-0357	Taiwan71
Ho04-9116	CP65-0357	Taiwan71
Ho04-9117	Ho02-0113	IND84-68B
Ho04-9118	Ho02-0153	HoCP01-0529
Ho04-9121	TCP00-4507	Ho02-0113
Ho04-9128	Ho02-0148	LCP85-0384
Ho04-9134	unknown	Guangxi87-0021
Ho04-9135	unknown	Guangxi87-0021
Ho04-9138	unknown	Guangxi87-0021
Ho04-9149	Ho02-0148	Ho02-0144
Ho04-9504	Ho99-0052	HoCP00-0927
Ho04-9505	Ho01-0085	LCP85-0384
Ho05-0940	HoCP95-0906	HoCP97-0601
Ho05-0941	HoCP95-0906	HoCP97-0601
Ho05-0942	HoCP95-0906	HoCP97-0601
Ho05-0944	HoCP85-0845	HoCP97-0609
Ho05-9003	Ho99-0039	HoCP97-0609
Ho05-9004	Ho99-0039	HoCP97-0609
Ho05-9005	Ho99-0017	HoCP97-0609
Ho05-9006	Ho99-0025	HoCP99-0841
Ho05-9007	Ho99-0039	LCP86-0454
Ho05-9010	Ho01-0008	HoCP90-0941
Ho05-9011	HoCP00-0930	Ho00-0002
Ho05-9012	LCP85-0384	Tainan
Ho05-9013	Ho00-0008	HoCP96-0540
Ho05-9014	Ho01-0010	Ho94-0856
Ho05-9019	HoCP00-0930	Ho00-0011
Ho05-9020	HoCP00-0930	Ho00-0011
Ho05-9021	Larose	LCP85-0384
Ho05-9022	H78-4153	L98-0207
Ho05-9026	L79-1001	HoCP01-0553
Ho05-9027	L79-1001	HoCP01-0553
Ho05-9028	L79-1001	HoCP01-0553
Ho05-9029	L79-1001	HoCP01-0553
Ho05-9034	Ho01-0025	HoCP96-0540
Ho05-9035	Ho01-0025	HoCP96-0540
Ho05-9036	Ho01-0025	HoCP96-0540
Ho05-9037	Ho01-0025	HoCP96-0540
Ho05-9058	LCP85-0384	MPTH97-0216
Ho05-9059	LCP85-0384	MPTH97-0216
Ho05-9060	Ho02-0038	HB88-3002
Ho05-9061	Ho02-0038	HB88-3002
Ho05-9065	Ho02-0025	
Ho05-9300	Ho94-0856	HoCP92-0618
Ho05-9302	LCP85-0384	S66-84B
Ho05-9303	HoCP00-0919	TucCP77-0042
Ho05-9306	Larose	LCP85-0384
Ho05-9511	Ho01-0074	LCP85-0384
Ho05-9514	Ho01-0057	LCP85-0384
Ho05-9515	Ho01-0074	LCP85-0384
Ho05-9526	SES84-0058	LCP85-0384
Ho05-9527	SES234A	LCP85-0384
Ho05-9528	SES205A	HoCP96-0540
Ho05-9529	Ho00-0019	H96-549
Ho05-9838	Ho02-0856	RSPoly
Ho06-0519	L98-0207	unknown
